DATAFLOW,LAST UPDATE,freq,unit,sex,age,citizen,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 59 years,Total,Euro area – 20 countries (from 2023),2021-Q4,77859.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 59 years,Total,Euro area – 20 countries (from 2023),2022-Q1,77549.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 59 years,Total,Euro area – 20 countries (from 2023),2022-Q2,78386.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 59 years,Total,Euro area – 20 countries (from 2023),2022-Q3,78601.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 59 years,Total,Euro area – 20 countries (from 2023),2022-Q4,78621.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 59 years,Total,Euro area – 20 countries (from 2023),2023-Q1,78175.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 59 years,Total,Euro area – 20 countries (from 2023),2023-Q2,78707.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 59 years,Total,Euro area – 20 countries (from 2023),2023-Q3,78814.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 59 years,Total,Euro area – 20 countries (from 2023),2023-Q4,78885.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 59 years,Total,Euro area – 20 countries (from 2023),2024-Q1,78345.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 59 years,Total,Euro area – 20 countries (from 2023),2024-Q2,78941.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 59 years,Total,Euro area – 20 countries (from 2023),2024-Q3,79082.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 59 years,Total,Euro area – 20 countries (from 2023),2024-Q4,79061.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 59 years,Total,Euro area – 20 countries (from 2023),2025-Q1,78788.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 59 years,Total,Euro area – 20 countries (from 2023),2025-Q2,79242.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2005-Q1,69069.0,b,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2005-Q2,70072.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2005-Q3,70559.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2005-Q4,70839.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2006-Q1,70882.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2006-Q2,72303.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2006-Q3,72699.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2006-Q4,73246.3,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2007-Q1,73175.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2007-Q2,74453.3,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2007-Q3,75248.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2007-Q4,75551.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2008-Q1,75329.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2008-Q2,75945.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2008-Q3,77124.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2008-Q4,77273.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2009-Q1,76284.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2009-Q2,76758.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2009-Q3,76626.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2009-Q4,77387.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2010-Q1,76790.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2010-Q2,77314.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2010-Q3,77829.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2010-Q4,77995.3,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2011-Q1,77751.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2011-Q2,78700.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2011-Q3,78892.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2011-Q4,78970.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2012-Q1,78604.3,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2012-Q2,79413.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2012-Q3,79893.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2012-Q4,79604.3,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2013-Q1,78794.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2013-Q2,79936.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2013-Q3,80227.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2013-Q4,80361.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2014-Q1,80207.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2014-Q2,81225.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2014-Q3,81567.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2014-Q4,81623.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2015-Q1,81425.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2015-Q2,82517.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2015-Q3,82745.3,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2015-Q4,83108.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2016-Q1,83328.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2016-Q2,84267.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2016-Q3,84638.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2016-Q4,84763.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2017-Q1,84407.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2017-Q2,85467.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2017-Q3,86036.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2017-Q4,86249.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2018-Q1,85960.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2018-Q2,86774.3,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2018-Q3,87286.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2018-Q4,87325.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2019-Q1,87142.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2019-Q2,87817.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2019-Q3,88153.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2019-Q4,88909.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2020-Q1,87516.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2020-Q2,86823.3,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2020-Q3,87286.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2020-Q4,87696.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2021-Q1,86315.1,b,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2021-Q2,87622.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2021-Q3,88504.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2021-Q4,88822.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2022-Q1,88657.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2022-Q2,89647.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2022-Q3,90021.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2022-Q4,90240.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2023-Q1,89971.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2023-Q2,90861.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2023-Q3,91128.3,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2023-Q4,91369.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2024-Q1,90961.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2024-Q2,91881.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2024-Q3,92166.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2024-Q4,92303.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2025-Q1,92167.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 40 to 64 years,Total,Euro area – 20 countries (from 2023),2025-Q2,92881.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2005-Q1,18150.8,b,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2005-Q2,18341.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2005-Q3,18625.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2005-Q4,18698.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2006-Q1,18620.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2006-Q2,19013.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2006-Q3,19133.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2006-Q4,19281.3,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2007-Q1,19059.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2007-Q2,19395.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2007-Q3,19774.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2007-Q4,19843.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2008-Q1,19741.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2008-Q2,19785.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2008-Q3,20368.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2008-Q4,20383.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2009-Q1,19959.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2009-Q2,20047.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2009-Q3,20098.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2009-Q4,20465.3,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2010-Q1,20152.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2010-Q2,20326.7,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2010-Q3,20469.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2010-Q4,20478.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2011-Q1,20233.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2011-Q2,20664.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2011-Q3,20587.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2011-Q4,20665.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2012-Q1,20359.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2012-Q2,20631.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2012-Q3,20655.3,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2012-Q4,20570.4,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2013-Q1,20242.9,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2013-Q2,20513.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2013-Q3,20462.2,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2013-Q4,20469.5,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2014-Q1,20291.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2014-Q2,20445.1,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2014-Q3,20456.8,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2014-Q4,20370.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2015-Q1,20183.6,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2015-Q2,20411.0,,
ESTAT:LFSQ_EGAN(1.0),12/09/25 11:00:00,Quarterly,Thousand persons,Total,From 45 to 49 years,Total,Euro area – 20 countries (from 2023),2015-Q3,20359.7,,
